Brand,model,Age,kmDriven,Transmission,Owner,FuelType,AskPrice,km_per_year,post_year,post_month
Honda,City,7.0,81000,Automatic,second,Petrol,38.11713050320288,11571.0,2026,11
Toyota,Innova Crysta,4.0,105000,Automatic,second,Diesel,35.81274024686727,25624.5,2026,11
Maruti Suzuki,Vitara-Brezza,4.0,56000,Manual,second,Petrol,35.81449355395853,14000.0,2026,11
Maruti Suzuki,Grand Vitara,0.0,1600,Manual,first,Petrol,38.050678795515715,9622.0,2026,11
Honda,City,9.0,90000,Manual,first,Diesel,38.11713185732893,10000.0,2026,11
Maruti Suzuki,Wagon-R,6.0,35000,Manual,first,Petrol,35.74809374183052,5833.0,2026,11
Hyundai,Creta,2.0,40000,Automatic,first,Diesel,35.81274024686727,20000.0,2026,10
Hyundai,Alcazar,1.0,13000,Automatic,first,Diesel,33.51196167134084,13000.0,2026,11
Hyundai,Venue,4.0,52000,Automatic,first,Petrol,35.87680774206788,13000.0,2026,11
Toyota,Etios,12.0,67000,Manual,first,Petrol,35.74809515071818,5583.0,2026,11
Hyundai,Grand I10,7.0,18000,Automatic,first,Petrol,35.876855103472344,2571.0,2026,11
Mahindra,Xylo,12.0,76269,Manual,second,Diesel,38.1171790364354,6356.0,2026,11
Mahindra,Xuv700,1.0,168500,Automatic,first,Diesel,33.51196167134084,25624.5,2026,11
Ford,Figo,13.0,88000,Manual,second,Diesel,35.816283684832335,6769.0,2026,11
Maruti Suzuki,Brezza,7.0,89000,Manual,second,Diesel,35.81628368486083,12714.0,2026,11
Ford,Ecosport,10.0,51000,Automatic,second,Petrol,35.87685510248042,5100.0,2026,11
Mahindra,Xuv500,10.0,97122,Manual,second,Diesel,35.81632921048397,9712.0,2026,11
Ford,Free Style,5.0,138000,Manual,first,Diesel,35.87685513703733,25624.5,2026,11
Mahindra,Xuv500,3.0,116000,Manual,first,Diesel,35.87685637577292,25624.5,2026,11
Porsche,Cayenne,11.0,66000,Automatic,first,Petrol,35.816284955916885,6000.0,2026,11
Maruti Suzuki,Ertiga,7.0,81000,Manual,first,Diesel,38.11717903742631,11571.0,2026,11
Kia,Seltos,2.0,168500,Automatic,first,Diesel,35.81628498922952,25624.5,2026,11
Honda,City Zx,4.0,49000,Automatic,second,Petrol,35.87690070496924,12250.0,2026,11
Mahindra,Bolero,2.0,55800,Automatic,second,Diesel,35.81459258549993,25624.5,2026,11
Hyundai,Grand I10,7.0,73157,Automatic,second,Petrol,35.81454541020884,10451.0,2026,11
Hyundai,Santro Xing,16.0,168500,Manual,first,Petrol,38.11713185732893,10531.0,2026,11
MG,Hector,4.0,70000,Manual,first,Diesel,35.81454540918183,17500.0,2026,10
Porsche,718,6.0,15000,Automatic,second,Petrol,35.816284955916885,2500.0,2026,11
Toyota,Corolla Altis,10.0,99000,Manual,first,Diesel,35.87685634014679,9900.0,2026,11
Toyota,Fortuner,6.0,53000,Automatic,second,Diesel,35.7461658017031,8833.0,2026,11
Honda,Amaze,1.0,16173,Automatic,first,Petrol,38.117130462850284,16173.0,2026,10
Audi,A6,5.0,98000,Automatic,second,Diesel,38.117178998547004,19600.0,2026,11
Maruti Suzuki,Wagon-R,1.0,17000,Automatic,first,Petrol,38.1171304617183,17000.0,2026,11
Mercedes-Benz,E-Class,12.0,59693,Automatic,second,Diesel,38.17948579796328,4974.0,2026,9
Mercedes-Benz,E-Class,11.0,80500,Automatic,second,Diesel,35.81628495594211,7318.0,2026,11
Toyota,28 Legender 4X2,3.0,93000,Automatic,first,Diesel,35.816284955916885,25624.5,2026,11
Volkswagen,Polo,10.0,82864,Manual,second,Diesel,35.81454541020884,8286.0,2026,11
Mercedes-Benz,Cla,8.0,95000,Automatic,first,Diesel,35.81459521545888,11875.0,2026,11
Toyota,Innova Crysta,3.0,38000,Automatic,second,Petrol,38.11717903640582,12667.0,2026,11
Mahindra,Scorpio,12.0,80000,Manual,second,Diesel,35.74814689185664,6667.0,2026,11
Maruti Suzuki,Grand Vitara,0.0,1600,Manual,first,Petrol,38.050678795515715,9622.0,2026,11
Tata,Tiago,8.0,110818,Manual,second,Petrol,33.57431433499658,13852.0,2026,7
Maruti Suzuki,Alto,12.0,39000,Manual,first,Petrol,35.81632797325623,3250.0,2026,11
Volkswagen,Polo,11.0,51000,Automatic,second,Petrol,35.87685510248042,4636.0,2026,11
Maruti Suzuki,Alto,15.0,150,Manual,second,Petrol,38.1189143035073,10.0,2026,11
Jaguar,Xe,8.0,22500,Automatic,first,Petrol,35.81628498922952,2812.0,2026,11
Hyundai,Fluidic Verna,10.0,68000,Manual,second,Petrol,38.1171790364354,6800.0,2026,10
Honda,Accord,11.0,42000,Automatic,second,Petrol,38.11713185621088,3818.0,2026,11
Hyundai,I10,14.0,100000,Manual,second,Petrol,35.74989937059981,7143.0,2026,11
Jeep,Compass,7.0,60000,Manual,first,Diesel,35.87685510247967,8571.0,2026,11
Tata,Indigo Ecs,10.0,112000,Automatic,second,Diesel,35.74809374183052,11200.0,2026,11
BMW,3 Series Gt,9.0,61000,Automatic,second,Diesel,33.51196031721554,6778.0,2026,11
Hyundai,Venue,4.0,51055,Automatic,first,Petrol,38.1794857989187,12764.0,2026,11
Maruti Suzuki,S-Cross,7.0,113000,Manual,second,Diesel,35.74814557141285,16143.0,2026,11
Tata,Hexa,6.0,115000,Manual,second,Diesel,35.87685510347305,19167.0,2026,11
Fiat,Punto,15.0,76000,Manual,first,Petrol,35.81454536872425,5067.0,2026,11
Mahindra,Thar,4.0,16000,Manual,first,Diesel,35.81454540918183,4000.0,2026,11
BMW,X1,4.0,107001,Automatic,first,Diesel,35.81454541020884,25624.5,2026,10
Tata,Safari Storme,7.0,75000,Manual,first,Diesel,35.81454540802352,10714.0,2026,11
Hyundai,Creta,6.0,50000,Manual,second,Petrol,35.87680774206788,8333.0,2026,11
Hyundai,Tucson,7.0,72400,Automatic,second,Diesel,35.81628372034903,10343.0,2026,11
Mahindra,Tuv,5.0,57000,Automatic,second,Diesel,35.87685637577293,11400.0,2026,11
Skoda,Superb,11.0,168500,Manual,second,Petrol,38.1171790364354,15318.0,2026,11
Toyota,Corolla Altis,7.0,60043,Automatic,second,Petrol,38.11717903742631,8578.0,2026,11
Ford,Ecosport,7.0,70300,Manual,first,Diesel,35.87685510347305,10043.0,2026,11
Tata,Nexon,4.0,48000,Manual,first,Diesel,35.81628495594209,12000.0,2026,11
Tata,Harrier,5.0,68000,Manual,first,Diesel,33.51015511588082,13600.0,2026,10
Honda,City,6.0,75000,Manual,second,Petrol,33.574315645294384,12500.0,2026,11
Maruti Suzuki,Ignis,6.0,28200,Manual,first,Petrol,38.1171790364354,4700.0,2026,11
Toyota,Fortuner,2.0,40000,Automatic,first,Diesel,35.816284955916885,20000.0,2026,11
Mahindra,Scorpio Classic,1.0,20500,Manual,second,Diesel,35.87685510247962,20500.0,2026,11
Maruti Suzuki,Ciaz,8.0,99000,Automatic,second,Petrol,35.81454541020884,12375.0,2026,10
Renault,Kwid,6.0,168500,Manual,first,Petrol,35.87848849123604,25624.5,2026,11
Hyundai,Venue,5.0,53000,Manual,second,Petrol,35.814546764307195,10600.0,2026,11
Maruti Suzuki,Celerio-X,4.0,60000,Manual,second,Petrol,38.1810735842057,15000.0,2026,11
Chevrolet,Beat,11.0,45000,Manual,second,Diesel,33.57431433499658,4091.0,2026,11
Maruti Suzuki,Ignis,6.0,36000,Automatic,second,Petrol,35.81454540915233,6000.0,2026,11
Volkswagen,Polo,7.0,76000,Manual,first,Petrol,35.87685510250738,10857.0,2026,11
Maruti Suzuki,Wagon-R,15.0,70326,Automatic,first,Petrol,35.81268824656323,4688.0,2026,11
Volvo,Xc60,4.0,25500,Automatic,second,Diesel,35.816284955916885,6375.0,2026,10
Toyota,Glanza,1.0,42000,Manual,first,Petrol,35.87685637577293,25624.5,2026,11
Maruti Suzuki,Alto K10,8.0,63000,Automatic,second,Petrol,35.74809374183052,7875.0,2026,11
BMW,5 Series,8.0,47000,Automatic,second,Diesel,35.816284955916885,5875.0,2026,11
Tata,H5X,5.0,29250,Manual,first,Diesel,35.876900704995215,5850.0,2026,8
Mercedes-Benz,Glc Class,3.0,168500,Automatic,first,Diesel,35.816284955916885,25624.5,2026,11
Hyundai,Alcazar,1.0,13000,Automatic,first,Petrol,38.117130539984494,13000.0,2026,11
Maruti Suzuki,S-Presso,2.0,25000,Automatic,first,Petrol,35.87685510248042,12500.0,2026,11
Maruti Suzuki,800,11.0,75893,Manual,second,Petrol,35.876900669340834,6899.0,2026,11
BMW,5 Series,7.0,168500,Automatic,second,Diesel,35.81454544699045,24071.0,2026,11
Maruti Suzuki,Alto-800,5.0,42312,Manual,first,Petrol,35.876901930579656,8462.0,2026,11
Maruti Suzuki,Xl6,3.0,168500,Manual,first,Petrol,33.575857660755176,25624.5,2026,11
Toyota,Innova Crysta,7.0,100000,Automatic,second,Diesel,38.17764315272599,14286.0,2026,11
Ford,Ecosport,5.0,45000,Manual,second,Petrol,35.87680774206788,9000.0,2026,10
Hyundai,Creta,6.0,79200,Manual,first,Diesel,35.81449355395853,13200.0,2026,11
Maruti Suzuki,Brezza,4.0,37000,Automatic,first,Petrol,35.87848965315941,9250.0,2026,11
Toyota,Camry,2.0,40000,Automatic,second,Petrol,35.816284955916885,20000.0,2026,11
Mercedes-Benz,Gle Class,8.0,168500,Automatic,second,Diesel,35.816284955916885,21062.0,2026,11
Honda,City,9.0,80000,Manual,second,Diesel,38.05253643292298,8889.0,2026,11
Tata,Safari,12.0,64000,Manual,second,Diesel,35.8751102266929,5333.0,2026,11
BMW,5 Series,7.0,59000,Automatic,first,Diesel,35.816284955916885,8429.0,2026,11
Tata,Nexon,4.0,90000,Manual,first,Petrol,35.81459524782038,22500.0,2026,11
Volkswagen,Polo,9.0,65000,Manual,first,Petrol,35.74809374183052,7222.0,2026,11
Maruti Suzuki,Estilo,14.0,39231,Manual,first,Petrol,35.876855100246445,2802.0,2026,11
Hyundai,Verna,6.0,74000,Manual,second,Diesel,35.87685510247967,12333.0,2026,11
Kia,Seltos,4.0,46000,Automatic,first,Diesel,38.1171790364354,11500.0,2026,11
Honda,Amaze,1.0,28756,Automatic,first,Petrol,35.87511158875686,25624.5,2026,11
Maruti Suzuki,Baleno,4.0,72000,Manual,first,Petrol,35.87685640914345,18000.0,2026,11
Skoda,Rapid,12.0,148600,Manual,second,Diesel,35.81454544798141,12383.0,2026,11
BMW,3 Series Gt,9.0,61000,Automatic,second,Diesel,33.51196031721554,6778.0,2026,11
Renault,Duster,9.0,127215,Manual,second,Diesel,33.4473662090398,14135.0,2026,11
Hyundai,Verna,11.0,83000,Manual,second,Diesel,35.8126882881711,7545.0,2026,11
Mercedes-Benz,Cls-Class,8.0,96000,Automatic,first,Diesel,38.117130539984494,12000.0,2026,11
Mahindra,Quanto,11.0,101000,Manual,second,Diesel,35.878488422229225,9182.0,2026,11
Volkswagen,Polo,4.0,30000,Automatic,second,Petrol,38.11713050211481,7500.0,2026,11
MG,Astor,1.0,40000,Manual,first,Petrol,38.048693900672916,25624.5,2026,11
Volkswagen,Polo,14.0,111300,Manual,second,Diesel,35.748093742917305,7950.0,2026,11
Toyota,Innova Crysta,8.0,95000,Manual,first,Diesel,35.81454540918183,11875.0,2026,9
Hyundai,I20,8.0,85000,Manual,second,Petrol,38.05253643292298,10625.0,2026,11
BMW,X1,8.0,71000,Automatic,second,Diesel,35.81454544699045,8875.0,2026,11
Tata,Tiago,2.0,11000,Automatic,first,Petrol,35.87848849027855,5500.0,2026,11
Hyundai,Grand I10,10.0,47000,Automatic,second,Petrol,35.87685373963976,4700.0,2026,11
Maruti Suzuki,Swift,4.0,44566,Manual,first,Petrol,38.18107474528008,11142.0,2026,11
Maruti Suzuki,Wagon-R-1-0,15.0,78686,Manual,second,Petrol,35.816233635074134,5246.0,2026,11
Kia,Sonet,3.0,168500,Automatic,second,Petrol,35.81454540915234,25624.5,2026,11
Toyota,Innova Crysta,4.0,51000,Manual,first,Diesel,35.81449359334325,12750.0,2026,11
Maruti Suzuki,Vitara-Brezza,6.0,56000,Manual,second,Diesel,35.81449355282728,9333.0,2026,11
Skoda,Rapid,9.0,11000,Manual,first,Diesel,35.81454540915233,1222.0,2026,11
BMW,3 Series Gran Limousine,1.0,5800,Automatic,first,Petrol,35.816284955916885,5800.0,2026,10
Maruti Suzuki,Ciaz,8.0,48000,Automatic,first,Petrol,31.209376578319105,6000.0,2026,11
Maruti Suzuki,Vitara-Brezza,4.0,76000,Manual,second,Diesel,35.81628368486083,19000.0,2026,11
Renault,Kwid,7.0,51000,Automatic,first,Petrol,35.878489618867185,7286.0,2026,10
Volkswagen,Jetta,14.0,168500,Manual,second,Diesel,35.87848849210855,12036.0,2026,11
Skoda,Kodiaq,6.0,63000,Automatic,first,Diesel,35.81454541014755,10500.0,2026,11
MG,Hector,5.0,45000,Automatic,second,Petrol,35.87690070496924,9000.0,2026,8
Audi,Q7,7.0,76000,Automatic,second,Diesel,35.816284955916885,10857.0,2026,11
Maruti Suzuki,Alto-800,8.0,56000,Manual,second,Petrol,35.81628372032452,7000.0,2026,11
Hyundai,Grand I10,6.0,50000,Manual,second,Petrol,38.1171790364354,8333.0,2026,11
Toyota,Innova,14.0,140000,Manual,second,Diesel,35.74809374183052,10000.0,2026,11
Hyundai,I20,7.0,168500,Manual,second,Petrol,35.87685510250738,24071.0,2026,7
Honda,Brio,7.0,34000,Manual,first,Petrol,33.57427000948639,4857.0,2026,10
Maruti Suzuki,Swift-Dzire,6.0,62000,Automatic,second,Petrol,35.87685510347305,10333.0,2026,10
Maruti Suzuki,Swift,2.0,9000,Manual,second,Petrol,35.87685634014679,4500.0,2026,9
Maruti Suzuki,Vitara-Brezza,7.0,85100,Manual,first,Diesel,35.8145454080244,12157.0,2026,11
Skoda,Superb,10.0,168500,Automatic,second,Petrol,35.81449355282816,16850.0,2026,11
Mercedes-Benz,Gla Class,5.0,32354,Automatic,first,Petrol,35.816284955916885,6471.0,2026,9
Hyundai,Santro Xing,17.5,90000,Manual,second,Petrol,35.81459394346902,5143.0,2026,11
Hyundai,Santro Xing,17.5,128000,Manual,second,Petrol,35.81454544701811,7314.0,2026,11
Mahindra,Bolero Power Plus,9.0,69000,Automatic,second,Diesel,35.81454541020884,7667.0,2026,11
Maruti Suzuki,Swift,11.0,74000,Manual,second,Diesel,38.1171790364354,6727.0,2026,11
Mahindra,Xuv 300,5.0,65000,Manual,first,Diesel,35.87685510347305,13000.0,2026,11
Maruti Suzuki,Swift,17.5,90000,Manual,second,Petrol,35.81628368483316,5143.0,2026,11
Mahindra,Tuv,7.0,103000,Automatic,second,Diesel,35.81459524782038,14714.0,2026,11
Maruti Suzuki,Swift-Dzire,14.0,102500,Manual,first,Petrol,35.74989937059981,7321.0,2026,10
Maruti Suzuki,Swift,12.0,70000,Manual,second,Petrol,35.81454540802352,5833.0,2026,11
Ford,Fiesta,17.0,125000,Manual,second,Petrol,35.81454536872425,7353.0,2026,11
Hyundai,Verna,3.0,30000,Manual,first,Diesel,35.87848965315941,10000.0,2026,11
Maruti Suzuki,A-Star,12.0,69321,Automatic,second,Petrol,35.81454540915233,5777.0,2026,11
Mahindra,Scorpio Classic,9.0,140000,Manual,second,Diesel,35.814595214528644,15556.0,2026,11
Hyundai,Grand I10,10.0,71000,Manual,first,Petrol,35.8126882881711,7100.0,2026,11
MG,Astor,1.0,27000,Automatic,first,Petrol,38.1810723103857,25624.5,2026,11
Hyundai,Creta,6.0,68000,Automatic,first,Petrol,35.87685510247967,11333.0,2026,11
Maruti Suzuki,800,17.5,29000,Manual,second,Petrol,35.81459394346902,1657.0,2026,11
Toyota,Innova Crysta,5.0,53000,Manual,first,Diesel,35.81618289257385,10600.0,2026,11
Hyundai,Elantra,12.0,71380,Automatic,second,Petrol,35.81454541020884,5948.0,2026,11
Mahindra,Thar,4.0,40000,Manual,first,Diesel,35.816283646942864,10000.0,2026,11
Toyota,Corolla Altis,15.0,95000,Automatic,second,Petrol,35.87690073831375,6333.0,2026,11
Maruti Suzuki,Swift,9.0,94000,Manual,first,Diesel,33.574221286844114,10444.0,2026,11
Hyundai,I20 Active,9.0,96000,Manual,second,Diesel,33.513698591839095,10667.0,2026,11
Audi,A3,8.0,99000,Automatic,second,Diesel,35.81459394238262,12375.0,2026,11
BMW,5 Series,8.0,47000,Automatic,second,Diesel,35.816284955916885,5875.0,2026,11
Hyundai,I20,11.0,118000,Manual,second,Diesel,35.814546765298125,10727.0,2026,11
Toyota,Corolla Altis,8.0,102200,Automatic,second,Petrol,35.87680774206788,12775.0,2026,11
Maruti Suzuki,Vitara Brezza,5.0,168500,Automatic,second,Diesel,35.87685637670324,25624.5,2026,11
Mahindra,Thar,1.0,25000,Manual,first,Petrol,35.814546764334885,25000.0,2026,11
Honda,Amaze,7.0,41000,Manual,second,Petrol,38.1171790364354,5857.0,2026,11
Hyundai,Fluidic Verna,3.0,36000,Manual,first,Petrol,35.876856375798845,12000.0,2026,11
BMW,X1,7.0,58000,Automatic,first,Diesel,35.81459394344136,8286.0,2026,11
Volvo,Xc90,8.0,102000,Automatic,first,Diesel,35.816284955916885,12750.0,2026,11
Audi,A4,8.0,168500,Automatic,first,Diesel,35.87690070397446,21062.0,2026,2
Hyundai,Eon,10.0,48000,Manual,second,Petrol,38.11886877881816,4800.0,2026,11
Volkswagen,Polo,6.0,44000,Automatic,second,Petrol,35.87848965315941,7333.0,2026,11
Mahindra,Bolero,13.0,110000,Manual,second,Diesel,35.81454540915233,8462.0,2026,11
Honda,Jazz,7.0,81000,Automatic,second,Petrol,35.81459258549993,11571.0,2026,11
Hyundai,Santro Xing,15.0,68000,Manual,first,Petrol,38.118868813343795,4533.0,2026,11
Mercedes-Benz,Glc Class,3.0,45000,Automatic,first,Petrol,35.816284955916885,15000.0,2026,11
Toyota,Innova,10.0,168500,Manual,second,Diesel,38.1171790364354,16850.0,2026,11
Maruti Suzuki,Vitara-Brezza,7.0,110000,Manual,second,Diesel,35.87685510347305,15714.0,2026,11
Volkswagen,Tiguan,6.0,52000,Automatic,first,Diesel,35.81628368483316,8667.0,2026,11
Maruti Suzuki,Wagon-R,1.0,15000,Manual,first,Petrol,35.814543962369235,15000.0,2026,11
Hyundai,I20 Active,9.0,42000,Manual,second,Petrol,38.05067879318022,4667.0,2026,11
Maruti Suzuki,Wagon R,15.0,168500,Manual,first,Petrol,38.0506802437392,11233.0,2026,11
Maruti Suzuki,Wagon-R,17.5,95000,Manual,second,Petrol,38.050677248196855,5429.0,2026,11
Hyundai,I20,12.0,130000,Manual,second,Diesel,38.17944023099832,10833.0,2026,11
Maruti Suzuki,Dzire,8.0,71000,Automatic,second,Diesel,35.81454544701734,8875.0,2026,11
BMW,5 Series,14.0,58400,Automatic,first,Diesel,35.87690070589956,4171.0,2026,11
Toyota,Innova Crysta,6.0,74000,Automatic,second,Diesel,35.81274024686727,12333.0,2026,11
Audi,A6,9.0,89000,Automatic,first,Diesel,35.81454540915234,9889.0,2026,11
Maruti Suzuki,Baleno,6.0,110000,Manual,second,Diesel,35.87685510250738,18333.0,2026,11
Ford,Figo Aspire,8.0,37000,Automatic,first,Petrol,38.1171790364354,4625.0,2026,11
Renault,Pulse,9.0,48000,Manual,second,Diesel,35.87848845788742,5333.0,2026,11
Maruti Suzuki,Swift-Dzire,9.0,72000,Manual,first,Diesel,33.57431433499658,8000.0,2026,11
Skoda,Rapid,11.0,54000,Automatic,second,Petrol,38.1171790364354,4909.0,2026,11
Maruti Suzuki,Swift,15.0,65000,Manual,first,Petrol,35.81454536872425,4333.0,2026,11
Hyundai,Xcent,7.0,168500,Manual,first,Diesel,38.117180307522666,24071.0,2026,11
Hyundai,Tucson,7.0,98000,Automatic,first,Diesel,35.876856375798845,14000.0,2026,11
Jeep,Compass,7.0,82000,Manual,second,Diesel,35.87685510247967,11714.0,2026,10
Tata,Nano Genx,12.0,28000,Manual,first,Petrol,38.1189143035073,2333.0,2026,11
Maruti Suzuki,Swift,3.0,54000,Manual,first,Petrol,33.513698591839116,18000.0,2026,11
Hyundai,Creta,7.0,160000,Automatic,second,Petrol,35.81628495594209,22857.0,2026,11
Mahindra,Thar,3.0,18000,Automatic,first,Diesel,35.87685513893782,6000.0,2026,10
Honda,City Zx,16.0,65000,Automatic,second,Petrol,35.87685637477743,4062.0,2026,11
MG,Hector,5.0,52000,Automatic,first,Petrol,38.050678795515715,10400.0,2026,11
Toyota,Innova Crysta,5.0,25000,Automatic,first,Diesel,35.816284955916885,5000.0,2026,11
Hyundai,I10,11.0,26000,Automatic,first,Petrol,35.81459521353631,2364.0,2026,11
Hyundai,Verna,5.0,68580,Automatic,second,Petrol,35.87685510247967,13716.0,2026,11
Maruti Suzuki,Alto-K10,9.0,71051,Manual,first,Petrol,35.816283719330805,7895.0,2026,11
Tata,Nexon,5.0,29000,Manual,second,Petrol,38.118868777827956,5800.0,2026,11
Honda,Amaze,5.0,50000,Manual,second,Petrol,35.87685510248042,10000.0,2026,11
Datsun,Redigo,4.0,50600,Manual,second,Petrol,35.87685637670326,12650.0,2026,11
Hyundai,I20 Active,8.0,68000,Manual,first,Petrol,35.81454541020884,8500.0,2026,11
Maruti Suzuki,Swift,5.0,53000,Manual,first,Petrol,33.574221286844114,10600.0,2026,11
Jaguar,Xj,11.0,35000,Automatic,first,Diesel,35.816284955916885,3182.0,2026,11
BMW,3 Series Gt,8.0,168500,Automatic,second,Diesel,35.74814557035469,21062.0,2026,11
Hyundai,Aura,4.0,29000,Manual,first,Hybrid/CNG,35.87685510347305,7250.0,2026,11
Maruti Suzuki,Ciaz,8.0,82000,Automatic,first,Petrol,35.74814557141285,10250.0,2026,11
Volkswagen,Tiguan,6.0,52000,Automatic,first,Diesel,35.81628368483316,8667.0,2026,11
Maruti Suzuki,Swift-Dzire,4.0,98000,Manual,second,Hybrid/CNG,35.81459258549993,24500.0,2026,11
Volkswagen,Ventotest,7.0,74528,Automatic,first,Petrol,35.814546765298125,10647.0,2026,11
Maruti Suzuki,Alto-K10,9.0,72000,Manual,first,Hybrid/CNG,35.81454540918183,8000.0,2026,11
Hyundai,Grand I10,6.0,25818,Automatic,first,Petrol,35.81449355282725,4303.0,2026,11
Hyundai,Grand I10,7.0,54000,Automatic,second,Petrol,35.81454540918183,7714.0,2026,10
Mercedes-Benz,C Class,9.0,105000,Automatic,second,Petrol,35.876855103472344,11667.0,2026,11
Maruti Suzuki,Wagon-R,11.0,80000,Manual,first,Hybrid/CNG,33.57431433499658,7273.0,2026,11
Mahindra,Tuv 300-Plus,6.0,80787,Manual,first,Diesel,35.814546764334864,13464.0,2026,11
Hyundai,New Santro,16.0,110705,Automatic,second,Petrol,35.814437894894226,6919.0,2026,11
Jaguar,Xf,11.0,85000,Automatic,second,Diesel,35.81628368582412,7727.0,2026,11
Hyundai,I20 Active,8.0,64000,Manual,second,Hybrid/CNG,38.1171790364354,8000.0,2026,11
Mercedes-Benz,Cla,9.0,95000,Automatic,first,Diesel,35.876900739187775,10556.0,2026,11
Mahindra,Tuv,7.0,168500,Automatic,first,Diesel,35.87685637670326,24071.0,2026,11
Honda,City Zx,2.0,45000,Manual,first,Petrol,35.74814560825144,22500.0,2026,11
Maruti Suzuki,Ciaz,7.0,34358,Manual,first,Petrol,35.814546799798,4908.0,2026,11
Maruti Suzuki,Alto,13.0,100000,Manual,second,Hybrid/CNG,38.11886877881816,7692.0,2026,9
Toyota,28 Legender 4X2,3.0,33000,Automatic,first,Diesel,35.816284955916885,11000.0,2026,11
Land Rover,Discovery Sport,5.0,53546,Automatic,first,Diesel,35.816284955916885,10709.0,2026,11
Tata,Safari,3.0,45000,Manual,first,Diesel,35.814593977937385,15000.0,2026,11
Maruti Suzuki,Alto,13.0,61000,Automatic,second,Hybrid/CNG,35.748093700219954,4692.0,2026,11
Honda,Brio,12.0,90000,Manual,second,Hybrid/CNG,38.118868813343795,7500.0,2026,11
Hyundai,Verna,13.0,108000,Automatic,second,Hybrid/CNG,35.81628368582412,8308.0,2026,11
Maruti Suzuki,Baleno,5.0,38923,Automatic,first,Petrol,38.117179071924355,7785.0,2026,11
Mahindra,Bolero,8.0,76880,Manual,first,Diesel,33.574221286844114,9610.0,2026,11
Hyundai,Creta,4.0,42000,Manual,first,Diesel,38.11713050214638,10500.0,2026,10
Volvo,S90,7.0,60000,Automatic,first,Diesel,35.816284955916885,8571.0,2026,11
Toyota,Innova Crysta,5.0,116250,Automatic,second,Diesel,38.11707864582132,23250.0,2026,11
Toyota,Innova Hycross,0.0,18000,Automatic,first,Hybrid/CNG,35.816284955916885,9622.0,2026,11
BMW,5 Series,8.0,47000,Automatic,second,Diesel,35.816284955916885,5875.0,2026,11
