Age,kmDriven,AskPrice,km_per_year,post_year,post_month,Transmission_Manual,Owner_second,FuelType_Hybrid/CNG,FuelType_Petrol,Brand_encoded,model_encoded
6.0,57900,3.668,9650.0,2026,11,0,1,0,0,36.745,38.156
7.0,35000,3.668,5000.0,2026,11,0,0,0,0,37.081,36.681
5.0,46000,3.667,9200.0,2026,11,0,0,0,1,36.018,36.025
8.0,168500,3.607,21062.0,2026,11,0,1,0,0,36.021,36.345
14.0,91000,3.667,6500.0,2026,11,0,0,0,1,35.975,35.934
7.0,85000,3.542,12143.0,2026,11,0,0,0,1,35.975,36.094
8.0,47000,3.607,5875.0,2026,11,0,1,0,0,37.081,36.658
7.0,39629,3.607,5661.0,2026,11,0,0,0,1,36.199,36.175
6.0,168500,3.668,25624.5,2026,11,0,0,0,0,36.021,36.345
13.0,90000,3.607,6923.0,2026,11,1,1,0,1,36.018,36.065
8.0,70000,3.607,8750.0,2026,11,1,1,0,0,36.018,35.88
1.0,5500,3.542,5500.0,2026,11,1,0,0,0,36.134,35.468
6.0,58000,3.607,9667.0,2026,9,1,1,0,1,36.018,35.838
1.0,40600,3.607,25624.5,2026,11,1,0,0,1,36.018,36.025
12.0,198,3.607,16.0,2026,11,1,1,0,1,35.975,36.038
10.0,70000,3.542,7000.0,2026,10,0,1,0,1,36.539,36.203
6.0,63000,3.607,10500.0,2026,11,0,1,0,1,36.021,35.848
12.0,168500,3.607,14042.0,2026,11,1,1,0,1,36.022,35.983
11.0,85000,3.607,7727.0,2026,11,1,1,0,0,36.199,35.848
11.0,120000,3.542,10909.0,2026,11,1,0,0,0,36.539,36.145
6.0,38000,3.607,6333.0,2026,11,1,0,0,1,36.022,35.983
9.0,90000,3.542,10000.0,2026,11,0,1,0,0,37.081,36.658
4.0,42000,3.666,10500.0,2026,10,1,0,0,1,36.001,36.058
9.0,13527,3.607,1503.0,2026,11,1,1,0,0,36.199,35.846
3.0,15650,3.668,5217.0,2026,10,0,0,0,1,37.081,38.156
12.0,149500,3.664,12458.0,2026,11,1,1,0,0,36.179,36.12
10.0,168500,3.607,16850.0,2026,11,1,1,0,0,35.975,35.897
4.0,60000,3.668,15000.0,2026,11,1,0,0,0,36.372,38.156
12.0,33000,3.607,2750.0,2026,11,0,0,0,0,37.196,36.473
14.0,65000,3.607,4643.0,2026,11,1,0,0,0,35.993,35.848
15.0,68000,3.605,4533.0,2026,11,1,1,0,1,35.975,36.004
12.0,48000,3.607,4000.0,2026,11,0,0,0,0,36.021,36.338
5.0,70000,3.607,14000.0,2026,11,0,0,0,1,36.018,36.136
4.0,50400,3.607,12600.0,2026,11,1,1,0,1,35.975,36.038
9.0,93200,3.607,10356.0,2026,11,1,0,0,0,36.539,36.145
8.0,44000,3.607,5500.0,2026,11,1,1,0,1,36.022,35.932
17.0,77000,3.607,4529.0,2026,11,0,1,0,1,37.081,37.91
6.0,68000,3.607,11333.0,2026,11,1,0,0,0,36.018,36.025
8.0,115000,3.607,14375.0,2026,11,1,0,0,0,36.188,36.12
14.0,152000,3.607,10857.0,2026,11,1,0,0,1,36.018,36.19
12.0,50400,3.607,4200.0,2026,11,1,0,0,1,35.975,35.986
11.0,60000,3.607,5455.0,2026,11,0,1,0,0,37.196,37.36
7.0,69000,3.607,9857.0,2026,11,0,1,0,1,35.975,36.094
7.0,112000,3.668,16000.0,2026,11,0,0,0,0,36.539,36.976
9.0,70000,3.666,7778.0,2026,11,1,0,0,0,36.001,35.829
8.0,34000,3.607,4250.0,2026,11,1,0,0,1,36.022,35.932
6.0,59950,3.668,9992.0,2026,11,0,0,0,0,37.081,38.02
8.0,115000,3.605,14375.0,2026,11,0,0,0,0,36.54,35.268
10.0,99000,3.607,9900.0,2026,11,0,0,0,0,36.021,36.338
10.0,70000,3.607,7000.0,2026,11,0,1,0,0,37.196,37.36
13.0,71500,3.607,5500.0,2026,11,0,1,0,1,36.018,36.146
3.0,38000,3.54,12667.0,2026,11,1,1,0,1,35.975,36.114
5.0,34000,3.607,6800.0,2026,11,1,0,0,1,36.477,37.0
8.0,69000,3.605,8625.0,2026,11,0,1,0,0,37.196,36.473
6.0,85000,3.607,14167.0,2026,11,1,1,0,0,36.022,36.013
17.0,10645,3.667,626.0,2026,11,1,1,0,1,36.022,36.103
2.0,31000,3.607,15500.0,2026,11,0,0,0,1,36.134,36.61
17.5,87000,3.607,4971.0,2026,11,1,1,0,1,36.018,35.846
9.0,120000,3.607,13333.0,2026,11,1,1,0,0,36.179,36.12
4.0,33000,3.605,8250.0,2026,11,1,0,0,1,36.018,36.136
9.0,11500,3.668,1278.0,2026,8,0,1,0,1,38.153,38.156
4.0,45000,3.607,11250.0,2026,11,0,1,0,0,36.134,35.877
14.0,117500,3.667,8393.0,2026,11,1,1,0,0,35.993,36.177
9.0,17000,3.667,1889.0,2026,11,1,1,0,0,36.134,36.111
8.0,37000,3.607,4625.0,2026,11,0,0,0,1,36.022,35.983
3.0,72000,3.668,24000.0,2026,11,1,0,0,0,36.539,36.353
7.0,115,3.607,16.0,2026,11,1,1,0,0,36.539,36.113
2.0,120000,3.607,25624.5,2026,11,1,0,0,1,36.018,35.973
13.0,64321,3.542,4948.0,2026,11,0,1,0,0,37.081,36.658
2.0,30000,3.605,15000.0,2026,11,0,0,0,1,36.372,36.196
5.0,63000,3.607,12600.0,2026,11,0,1,0,0,37.081,36.116
12.0,78695,3.607,6558.0,2026,11,1,1,0,0,35.975,36.004
11.0,85000,3.607,7727.0,2026,11,1,1,0,0,35.975,36.004
4.0,35231,3.667,8808.0,2026,11,1,0,0,1,36.372,36.196
1.0,2500,3.542,2500.0,2026,11,0,0,0,1,35.975,35.85
11.0,68000,3.605,6182.0,2026,11,0,1,0,0,37.196,37.36
6.0,59000,3.607,9833.0,2026,11,0,1,0,1,36.022,35.932
12.0,72000,3.542,6000.0,2026,11,0,0,0,0,36.021,36.338
11.0,69000,3.607,6273.0,2026,11,0,1,0,0,37.335,36.991
6.0,57000,3.605,9500.0,2026,11,0,0,0,1,35.975,36.038
10.0,78000,3.607,7800.0,2026,11,0,1,0,1,37.081,36.681
2.0,27000,3.607,13500.0,2026,11,1,1,0,1,36.188,36.12
10.0,70000,3.666,7000.0,2026,11,0,1,0,1,36.022,35.983
7.0,67000,3.605,9571.0,2026,11,0,0,0,0,35.975,36.094
7.0,125000,3.607,17857.0,2026,11,1,1,0,0,35.975,36.004
5.0,68000,3.607,13600.0,2026,11,0,1,0,0,36.539,36.353
7.0,168500,3.607,24071.0,2026,11,1,0,0,0,36.199,36.362
13.0,95000,3.607,7308.0,2026,11,1,0,0,1,36.099,36.966
12.0,70000,3.667,5833.0,2026,11,1,0,0,0,36.539,36.145
6.0,42000,3.607,7000.0,2026,11,1,1,0,0,36.134,35.42
16.0,69000,3.607,4312.0,2026,11,1,0,0,0,35.85,35.85
5.0,51000,3.607,10200.0,2026,11,0,1,0,1,36.001,35.991
2.0,6100,3.607,3050.0,2026,11,1,0,0,0,36.539,36.353
5.0,19000,3.607,3800.0,2026,11,1,0,0,1,36.372,36.196
5.0,89000,3.605,17800.0,2026,11,1,0,0,1,36.001,36.004
10.0,154000,3.605,15400.0,2026,11,1,1,0,1,35.993,35.256
7.0,125000,3.603,17857.0,2026,11,0,0,0,0,36.134,36.111
14.0,78000,3.542,5571.0,2026,10,1,1,0,1,36.018,36.097
14.0,72000,3.667,5143.0,2026,11,0,1,0,1,35.975,36.004
4.0,32000,3.607,8000.0,2026,11,0,1,0,1,35.975,36.178
11.0,80000,3.607,7273.0,2026,11,1,1,0,1,36.018,35.911
10.0,70000,3.607,7000.0,2026,11,0,0,0,0,36.539,36.976
5.0,40000,3.668,8000.0,2026,11,0,0,0,0,37.081,36.681
5.0,97000,3.607,19400.0,2026,11,1,0,0,0,36.134,36.086
6.0,32000,3.607,5333.0,2026,11,1,0,0,1,36.022,35.932
5.0,39000,3.668,7800.0,2026,11,0,1,0,0,37.081,38.156
5.0,105919,3.607,21184.0,2026,11,1,0,0,0,36.018,35.88
5.0,168500,3.607,25624.5,2026,11,0,1,0,1,36.022,36.119
9.0,64000,3.607,7111.0,2026,10,1,1,0,1,36.018,36.19
5.0,82000,3.607,16400.0,2026,11,0,0,0,1,36.018,35.745
7.0,142000,3.607,20286.0,2026,11,0,0,0,1,36.018,35.745
9.0,42000,3.542,4667.0,2026,11,0,1,0,0,36.021,34.554
9.0,42000,3.542,4667.0,2026,11,0,1,0,0,36.021,34.554
3.0,40000,3.607,13333.0,2026,11,0,1,0,1,36.099,36.125
8.0,39000,3.607,4875.0,2026,11,0,1,0,1,36.018,36.065
6.0,168500,3.605,25624.5,2026,11,1,0,0,0,35.975,36.038
0.0,4500,3.607,9622.0,2026,11,0,0,0,1,36.018,35.851
1.0,10000,3.666,10000.0,2026,11,0,0,0,0,36.372,36.196
3.0,40000,3.668,13333.0,2026,11,0,0,0,0,36.539,36.976
12.0,114000,3.607,9500.0,2026,11,1,1,0,0,36.537,35.553
4.0,30500,3.607,7625.0,2026,11,0,1,0,1,36.199,36.169
8.0,63653,3.607,7957.0,2026,10,1,1,0,0,36.018,36.136
8.0,67500,3.607,8438.0,2026,11,0,1,0,1,36.188,36.12
3.0,14000,3.666,4667.0,2026,11,0,0,0,1,35.975,36.004
6.0,63000,3.542,10500.0,2026,11,1,0,0,1,35.975,36.004
3.0,19500,3.668,6500.0,2026,9,0,0,0,1,37.101,37.564
9.0,58000,3.607,6444.0,2026,10,1,0,0,0,36.134,36.403
2.0,79000,3.607,25624.5,2026,11,0,0,0,0,36.134,36.61
10.0,168500,3.666,16850.0,2026,11,0,1,0,0,36.021,36.345
8.0,55000,3.607,6875.0,2026,10,0,1,0,1,36.018,36.025
7.0,168500,3.607,24071.0,2026,11,0,0,0,0,37.196,37.36
16.0,70000,3.667,4375.0,2026,11,0,1,0,1,35.975,35.934
4.0,168500,3.668,25624.5,2026,11,0,1,0,0,36.199,36.113
5.0,94000,3.607,18800.0,2026,10,0,0,0,0,35.975,36.094
7.0,70000,3.667,10000.0,2026,11,0,0,0,1,36.022,35.983
10.0,90000,3.607,9000.0,2026,11,0,1,0,0,37.196,37.36
3.0,50000,3.607,16667.0,2026,11,1,0,0,0,35.975,35.961
5.0,70000,3.607,14000.0,2026,11,0,1,0,1,36.477,37.0
3.0,85000,3.607,25624.5,2026,10,1,0,0,0,35.975,36.094
4.0,27500,3.607,6875.0,2026,11,1,1,0,1,35.975,35.834
4.0,85000,3.668,21250.0,2026,11,0,1,0,0,36.199,36.113
12.0,45000,3.607,3750.0,2026,11,1,0,0,1,36.022,36.391
9.0,168500,3.607,18722.0,2026,11,1,0,0,0,36.018,36.232
8.0,168500,3.603,21062.0,2026,11,0,1,0,1,36.022,35.983
14.0,86000,3.607,6143.0,2026,11,0,1,0,1,36.022,36.103
6.0,64000,3.607,10667.0,2026,11,0,0,0,1,36.018,36.146
13.0,110067,3.607,8467.0,2026,10,1,0,0,0,36.018,36.19
17.5,69000,3.607,3943.0,2026,11,1,1,0,1,36.022,35.983
10.0,73000,3.607,7300.0,2026,10,1,1,0,1,35.975,36.038
8.0,113000,3.607,14125.0,2026,9,1,1,0,0,36.134,36.116
8.0,98000,3.542,12250.0,2026,11,0,1,0,0,36.021,35.848
3.0,29997,3.607,9999.0,2026,11,1,0,0,1,35.975,36.094
10.0,43000,3.605,4300.0,2026,11,0,1,0,1,36.018,35.997
5.0,51000,3.607,10200.0,2026,11,0,1,0,1,36.018,36.232
13.0,77000,3.607,5923.0,2026,11,0,1,0,1,36.022,35.983
6.0,67000,3.668,11167.0,2026,11,1,1,0,0,36.539,36.976
6.0,32321,3.605,5387.0,2026,11,1,0,0,1,36.018,36.136
2.0,30000,3.667,15000.0,2026,11,1,0,0,1,36.018,36.025
17.0,75000,3.607,4412.0,2026,11,1,1,0,1,36.018,36.065
10.0,159000,3.607,15900.0,2026,11,0,1,0,0,36.539,36.976
15.0,110000,3.607,7333.0,2026,11,0,1,0,1,36.022,35.983
10.0,92100,3.666,9210.0,2026,11,0,0,0,1,36.188,36.12
1.0,12000,3.607,12000.0,2026,10,0,0,0,1,35.975,35.961
13.0,127000,3.666,9769.0,2026,11,1,1,0,0,36.134,36.116
8.0,54615,3.607,6827.0,2026,11,1,0,0,1,36.018,35.838
15.0,62000,3.607,4133.0,2026,11,1,1,0,1,36.018,36.065
7.0,67555,3.605,9651.0,2026,11,0,0,0,1,36.022,35.983
2.0,11001,3.607,5500.0,2026,11,0,0,0,1,36.066,35.638
5.0,47000,3.607,9400.0,2026,11,0,0,0,0,35.975,36.094
9.0,48000,3.607,5333.0,2026,11,1,0,0,0,36.018,36.136
8.0,65000,3.607,8125.0,2026,11,1,1,0,1,35.975,36.094
15.0,123000,3.607,8200.0,2026,11,0,0,0,0,37.196,35.852
13.0,122361,3.667,9412.0,2026,11,1,1,0,0,36.179,36.12
8.0,46000,3.607,5750.0,2026,11,0,1,0,1,36.022,35.932
5.0,39000,3.607,7800.0,2026,11,1,0,0,0,36.199,36.169
4.0,74000,3.605,18500.0,2026,11,1,0,0,0,36.134,36.189
7.0,86100,3.605,12300.0,2026,11,0,0,0,0,36.539,36.353
6.0,104000,3.667,17333.0,2026,11,0,0,0,1,36.099,36.125
1.0,20000,3.668,20000.0,2026,11,0,0,0,1,37.335,38.156
8.0,38000,3.607,4750.0,2026,11,0,1,0,1,36.018,36.146
8.0,26000,3.54,3250.0,2026,11,0,1,0,1,35.975,35.683
6.0,70000,3.668,11667.0,2026,11,0,0,0,0,36.539,36.976
9.0,65000,3.607,7222.0,2026,11,0,0,0,0,35.975,35.843
13.0,52000,3.667,4000.0,2026,11,1,1,0,1,36.539,36.203
2.0,26080,3.607,13040.0,2026,11,1,0,0,1,36.018,35.902
4.0,35000,3.605,8750.0,2026,11,0,1,0,1,35.975,35.834
6.0,168500,3.605,25624.5,2026,11,1,0,0,0,36.018,35.88
7.0,59000,3.542,8429.0,2026,11,1,1,0,0,36.247,36.133
6.0,80000,3.607,13333.0,2026,10,1,0,0,0,36.539,36.113
5.0,168500,3.605,25624.5,2026,11,1,0,0,0,36.247,36.133
7.0,92000,3.607,13143.0,2026,11,1,0,0,0,36.018,36.128
5.0,50000,3.668,10000.0,2026,11,0,1,0,1,37.081,36.506
7.0,168500,3.542,24071.0,2026,11,0,1,0,1,36.018,35.911
11.0,100000,3.667,9091.0,2026,11,1,1,0,0,36.199,38.151
6.0,47000,3.607,7833.0,2026,11,1,0,0,0,36.179,35.85
8.0,100000,3.607,12500.0,2026,11,1,0,0,0,36.134,36.111
8.0,41000,3.607,5125.0,2026,11,0,1,0,0,37.081,37.644
2.0,21000,3.607,10500.0,2026,11,1,0,0,0,36.199,36.113
12.0,83000,3.607,6917.0,2026,11,1,1,0,1,35.975,36.038
2.0,13000,3.668,6500.0,2026,11,0,0,0,1,36.022,35.983
17.5,76000,3.607,4343.0,2026,11,0,1,0,1,36.539,36.21
5.0,168500,3.607,25624.5,2026,11,1,0,0,0,35.975,35.683
12.0,76000,3.607,6333.0,2026,11,0,0,0,1,37.081,36.658
5.0,168500,3.607,25624.5,2026,11,1,0,0,1,36.018,36.025
9.0,76000,3.607,8444.0,2026,9,0,1,0,0,37.101,36.62
3.0,25152,3.607,8384.0,2026,10,1,0,0,1,36.001,36.058
7.0,110000,3.607,15714.0,2026,11,1,0,0,0,36.018,35.997
14.0,25370,3.607,1812.0,2026,11,1,0,0,1,36.018,36.247
7.0,100000,3.607,14286.0,2026,11,1,1,0,1,36.001,36.004
1.0,79000,3.607,25624.5,2026,11,1,0,0,0,36.134,36.189
9.0,71000,3.605,7889.0,2026,11,0,1,0,1,36.099,36.125
15.0,125000,3.607,8333.0,2026,11,1,0,0,0,36.018,35.997
0.0,2700,3.607,9622.0,2026,11,0,0,0,1,36.372,36.313
8.0,71000,3.607,8875.0,2026,11,1,0,0,0,35.975,36.094
8.0,115000,3.607,14375.0,2026,10,1,1,0,0,36.134,36.111
11.0,67000,3.607,6091.0,2026,11,0,1,0,0,37.196,37.36
3.0,70000,3.607,23333.0,2026,11,1,0,0,0,36.372,36.196
8.0,58400,3.607,7300.0,2026,10,0,1,0,0,37.081,36.116
2.0,11000,3.607,5500.0,2026,11,0,0,0,1,36.539,35.851
8.0,90000,3.542,11250.0,2026,11,1,0,0,0,36.134,36.189
9.0,78000,3.605,8667.0,2026,11,1,1,0,0,36.134,35.42
11.0,108000,3.666,9818.0,2026,11,1,0,0,0,36.134,36.189
17.5,16000,3.607,914.0,2026,10,1,0,0,1,35.975,35.85
9.0,57000,3.666,6333.0,2026,11,0,0,0,0,36.087,36.325
7.0,168500,3.607,24071.0,2026,11,0,1,0,0,36.134,36.111
6.0,90000,3.607,15000.0,2026,11,1,1,0,0,36.018,35.88
7.0,168500,3.607,24071.0,2026,11,0,1,0,1,36.022,36.269
1.0,16000,3.607,16000.0,2026,11,1,1,0,1,36.099,35.463
2.0,27000,3.607,13500.0,2026,11,0,1,0,1,35.975,36.094
10.0,70000,3.668,7000.0,2026,9,0,1,0,1,38.041,37.827
12.0,51000,3.607,4250.0,2026,11,0,1,0,1,36.539,36.113
12.0,80000,3.607,6667.0,2026,11,1,1,0,1,36.022,35.983
2.0,18900,3.603,9450.0,2026,11,0,0,0,1,36.134,36.144
1.0,16000,3.607,16000.0,2026,11,0,0,0,0,35.975,35.85
9.0,51700,3.607,5744.0,2026,10,1,1,0,1,36.018,35.997
3.0,14000,3.668,4667.0,2026,11,0,0,0,0,36.247,36.133
10.0,90000,3.542,9000.0,2026,11,1,0,0,0,36.018,35.838
13.0,78000,3.607,6000.0,2026,10,1,1,0,0,36.179,36.12
6.0,80000,3.607,13333.0,2026,11,1,0,0,0,36.134,36.403
7.0,88927,3.668,12704.0,2026,11,0,0,0,1,37.081,38.02
5.0,26000,3.605,5200.0,2026,11,0,0,0,1,36.018,36.136
6.0,61000,3.605,10167.0,2026,10,1,1,0,0,36.018,35.88
10.0,75000,3.603,7500.0,2026,11,0,1,0,0,36.539,36.976
7.0,54000,3.607,7714.0,2026,11,0,0,0,1,35.975,36.094
4.0,72000,3.607,18000.0,2026,10,0,0,0,1,36.001,35.991
14.0,98000,3.664,7000.0,2026,11,0,1,0,0,36.021,36.774
4.0,50693,3.607,12673.0,2026,10,0,0,0,1,36.372,36.196
4.0,72000,3.607,18000.0,2026,11,1,0,0,0,36.372,36.451
6.0,52000,3.607,8667.0,2026,11,1,0,0,1,36.018,35.997
7.0,94000,3.607,13429.0,2026,11,1,1,0,0,36.018,35.88
9.0,168500,3.607,18722.0,2026,11,1,1,0,0,36.539,36.145
6.0,80000,3.668,13333.0,2026,11,1,0,0,0,36.134,36.189
4.0,44000,3.607,11000.0,2026,11,0,0,0,1,35.975,36.094
9.0,151000,3.607,16778.0,2026,11,0,1,0,0,36.099,36.125
17.0,103000,3.667,6059.0,2026,11,0,1,0,1,36.022,36.103
6.0,85000,3.607,14167.0,2026,11,0,1,0,0,36.199,36.162
13.0,45000,3.668,3462.0,2026,11,0,1,0,1,38.156,38.156
2.0,49000,3.607,24500.0,2026,11,0,0,0,1,36.001,35.84
11.0,35000,3.667,3182.0,2026,10,1,1,0,1,35.975,36.004
6.0,168500,3.607,25624.5,2026,11,1,0,0,0,35.993,36.177
2.0,62000,3.607,25624.5,2026,10,1,0,0,1,36.372,36.196
6.0,124000,3.605,20667.0,2026,11,1,0,0,0,36.022,36.119
3.0,20530,3.607,6843.0,2026,11,0,0,0,1,36.066,35.978
7.0,65000,3.607,9286.0,2026,10,1,1,0,0,36.022,35.932
17.5,168500,3.607,9629.0,2026,11,1,0,0,0,36.099,36.389
3.0,72000,3.607,24000.0,2026,11,0,1,0,1,35.975,35.834
3.0,119267,3.542,25624.5,2026,11,1,0,0,0,35.975,35.379
15.0,92000,3.607,6133.0,2026,11,0,1,0,1,36.018,36.132
3.0,55000,3.668,18333.0,2026,10,0,0,0,0,36.179,36.564
17.5,43519,3.667,2487.0,2026,11,0,0,0,1,36.022,36.103
10.0,78000,3.607,7800.0,2026,11,1,0,0,1,36.188,36.12
5.0,54000,3.607,10800.0,2026,11,1,1,0,1,35.975,36.434
12.0,80444,3.607,6704.0,2026,11,0,0,0,1,35.975,35.934
7.0,55000,3.607,7857.0,2026,11,1,0,0,1,36.018,36.136
5.0,168500,3.667,25624.5,2026,11,1,0,0,1,36.134,37.003
9.0,28120,3.54,3124.0,2026,11,1,0,0,1,36.018,35.745
2.0,13000,3.607,6500.0,2026,10,1,0,0,1,36.199,36.169
10.0,70000,3.607,7000.0,2026,11,1,1,0,1,36.018,35.997
7.0,65000,3.607,9286.0,2026,11,0,0,0,0,36.021,36.345
9.0,95000,3.607,10556.0,2026,10,1,0,0,0,36.537,36.46
5.0,30000,3.668,6000.0,2026,11,0,1,0,1,36.179,38.156
5.0,30000,3.668,6000.0,2026,11,0,0,0,1,37.081,38.156
7.0,125888,3.607,17984.0,2026,11,1,0,0,0,36.539,36.353
9.0,55000,3.605,6111.0,2026,11,0,0,0,0,37.081,36.116
3.0,19000,3.668,6333.0,2026,11,0,1,0,1,38.041,38.156
12.0,115000,3.607,9583.0,2026,11,1,1,0,0,36.134,36.111
1.0,9500,3.668,9500.0,2026,11,0,0,0,1,37.101,37.564
14.0,99860,3.607,7133.0,2026,11,1,1,0,0,36.018,36.136
4.0,45000,3.668,11250.0,2026,9,0,1,0,0,36.372,38.156
9.0,78000,3.607,8667.0,2026,11,0,0,0,0,35.975,35.843
5.0,44000,3.607,8800.0,2026,11,1,0,0,0,36.134,36.111
2.0,168500,3.668,25624.5,2026,11,1,1,0,1,36.018,36.128
5.0,71000,3.605,14200.0,2026,10,0,0,0,0,36.018,35.88
2.0,27000,3.607,13500.0,2026,10,0,0,0,0,36.134,35.877
5.0,77000,3.607,15400.0,2026,11,0,1,0,0,36.179,36.564
13.0,168500,3.607,12962.0,2026,11,0,1,0,0,36.021,35.852
9.0,93000,3.607,10333.0,2026,11,1,1,0,0,36.199,36.362
16.0,42000,3.607,2625.0,2026,11,1,1,0,1,36.018,36.065
11.0,55000,3.607,5000.0,2026,11,0,1,0,0,36.134,35.42
15.0,168500,3.607,11233.0,2026,11,1,0,0,1,36.087,35.386
5.0,37710,3.607,7542.0,2026,11,0,0,0,1,36.018,35.745
10.0,35000,3.667,3500.0,2026,11,1,1,0,1,36.199,36.513
11.0,95000,3.667,8636.0,2026,11,1,0,0,0,36.001,35.991
3.0,20000,3.607,6667.0,2026,11,0,1,0,1,36.134,35.877
7.0,55000,3.605,7857.0,2026,11,0,1,0,1,36.001,36.004
5.0,94000,3.667,18800.0,2026,11,0,0,0,1,36.001,36.004
1.0,7500,3.607,7500.0,2026,11,0,0,0,1,35.975,35.961
3.0,61000,3.668,20333.0,2026,11,0,0,0,1,36.066,35.978
12.0,168500,3.607,14042.0,2026,11,1,1,0,0,35.975,36.004
3.0,80000,3.607,25624.5,2026,11,1,0,0,1,36.001,36.058
11.0,75000,3.605,6818.0,2026,11,0,1,0,0,36.087,36.325
1.0,25000,3.668,25000.0,2026,11,0,0,0,1,36.188,38.156
8.0,78000,3.607,9750.0,2026,11,0,0,0,1,36.188,36.12
2.0,30800,3.607,15400.0,2026,11,1,0,0,0,36.134,36.116
1.0,50000,3.605,25624.5,2026,11,0,0,0,1,36.018,35.942
2.0,24000,3.668,12000.0,2026,11,0,0,0,1,38.156,38.156
2.0,63110,3.666,25624.5,2026,11,1,0,0,0,35.975,36.004
7.0,93000,3.607,13286.0,2026,11,1,0,0,0,36.018,35.88
3.0,38000,3.607,12667.0,2026,11,0,0,0,1,36.022,35.983
7.0,18000,3.667,2571.0,2026,11,1,0,0,1,36.537,37.35
5.0,49000,3.607,9800.0,2026,11,0,0,0,1,36.199,36.175
9.0,78000,3.607,8667.0,2026,11,1,0,0,1,36.022,35.983
6.0,70000,3.668,11667.0,2026,10,0,0,0,0,37.081,38.156
6.0,68500,3.607,11417.0,2026,11,0,0,0,0,36.539,36.353
10.0,96000,3.605,9600.0,2026,11,1,1,0,0,36.188,36.12
13.0,94990,3.542,7307.0,2026,11,0,1,0,0,37.081,36.649
7.0,115000,3.668,16429.0,2026,11,1,0,0,0,36.539,36.353
10.0,93000,3.607,9300.0,2026,11,1,1,0,0,36.018,35.997
9.0,96000,3.607,10667.0,2026,10,0,1,0,1,36.539,36.809
7.0,125000,3.668,17857.0,2026,11,0,1,0,0,36.549,36.604
7.0,115000,3.607,16429.0,2026,11,0,1,0,0,36.539,36.976
7.0,81000,3.607,11571.0,2026,11,0,1,0,1,36.022,35.983
4.0,105000,3.607,25624.5,2026,11,0,1,0,0,36.539,36.353
4.0,56000,3.607,14000.0,2026,11,1,1,0,1,36.018,35.88
0.0,1600,3.607,9622.0,2026,11,1,0,0,1,36.018,35.942
9.0,90000,3.607,10000.0,2026,11,1,0,0,0,36.022,35.983
6.0,35000,3.607,5833.0,2026,11,1,0,0,1,36.018,36.065
2.0,40000,3.607,20000.0,2026,10,0,0,0,0,35.975,36.094
1.0,13000,3.607,13000.0,2026,11,0,0,0,0,35.975,35.85
4.0,52000,3.667,13000.0,2026,11,0,0,0,1,35.975,35.961
12.0,67000,3.605,5583.0,2026,11,1,0,0,1,36.539,36.113
7.0,18000,3.607,2571.0,2026,11,0,0,0,1,35.975,35.683
12.0,76269,3.607,6356.0,2026,11,1,1,0,0,36.134,35.42
1.0,168500,3.607,25624.5,2026,11,0,0,0,0,36.134,36.61
13.0,88000,3.542,6769.0,2026,11,1,1,0,0,36.179,36.12
7.0,89000,3.607,12714.0,2026,11,1,1,0,0,36.018,36.335
10.0,51000,3.666,5100.0,2026,11,0,1,0,1,36.179,35.999
10.0,97122,3.542,9712.0,2026,11,1,1,0,0,36.134,36.111
5.0,138000,3.607,25624.5,2026,11,1,0,0,0,36.179,35.85
3.0,116000,3.666,25624.5,2026,11,1,0,0,0,36.134,36.111
11.0,66000,3.668,6000.0,2026,11,0,0,0,1,38.041,37.827
7.0,81000,3.607,11571.0,2026,11,1,0,0,0,36.018,36.128
2.0,168500,3.605,25624.5,2026,11,0,0,0,0,36.372,36.196
4.0,49000,3.607,12250.0,2026,11,0,1,0,1,36.022,35.835
2.0,55800,3.542,25624.5,2026,11,0,1,0,0,36.134,36.116
7.0,73157,3.607,10451.0,2026,11,0,1,0,1,35.975,35.683
16.0,168500,3.607,10531.0,2026,11,1,0,0,1,35.975,36.022
4.0,70000,3.607,17500.0,2026,10,1,0,0,0,36.066,35.978
6.0,15000,3.668,2500.0,2026,11,0,1,0,1,38.041,38.156
10.0,99000,3.607,9900.0,2026,11,1,0,0,0,36.539,36.203
6.0,53000,3.607,8833.0,2026,11,0,1,0,0,36.539,36.976
1.0,16173,3.666,16173.0,2026,10,0,0,0,1,36.022,36.119
5.0,98000,3.607,19600.0,2026,11,0,1,0,0,36.021,36.338
1.0,17000,3.607,17000.0,2026,11,0,0,0,1,36.018,36.065
12.0,59693,3.607,4974.0,2026,9,0,1,0,0,37.081,36.681
11.0,80500,3.607,7318.0,2026,11,0,1,0,0,37.081,36.681
3.0,93000,3.668,25624.5,2026,11,0,0,0,0,36.539,38.156
10.0,82864,3.607,8286.0,2026,11,1,1,0,0,36.188,36.12
8.0,95000,3.605,11875.0,2026,11,0,0,0,0,37.081,36.116
3.0,38000,3.605,12667.0,2026,11,0,1,0,1,36.539,36.353
12.0,80000,3.667,6667.0,2026,11,1,1,0,0,36.134,36.189
0.0,1600,3.607,9622.0,2026,11,1,0,0,1,36.018,35.942
8.0,110818,3.607,13852.0,2026,7,1,1,0,1,36.199,36.175
12.0,39000,3.607,3250.0,2026,11,1,0,0,1,36.018,35.905
11.0,51000,3.666,4636.0,2026,11,0,1,0,1,36.188,36.12
15.0,150,3.667,10.0,2026,11,1,1,0,1,36.018,35.905
